#2.0#2022 07 07 07:36:14.636#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:18 UTC 2022] pause@0.0.1 /tmp/app/node_modules/pause (STDOUT, STG)#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:38 UTC 2022] host: 'bcfeed95-13a3-4186-a145-6613cb9109c5.hana.trial-us10.hanacloud.ondemand.com', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:38 UTC 2022] database_id: 'bcfeed95-13a3-4186-a145-6613cb9109c5', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:38 UTC 2022] [cds] - connect to db > hana { (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:38 UTC 2022] [ERROR] No or malformed credentials for auth kind "jwt-auth" (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:38 UTC 2022] npm ERR! errno 1 (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:38 UTC 2022] npm ERR! code ELIFECYCLE (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:38 UTC 2022] npm ERR! This is probably not a problem with npm. There is likely additional logging output above. (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:38 UTC 2022] npm ERR! Failed at the cpapp@1.0.0 start script. (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:38 UTC 2022] npm ERR! (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:38 UTC 2022] npm ERR! Exit status 1 (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:38 UTC 2022] npm ERR! cpapp@1.0.0 start: `cds run` (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:38 UTC 2022] npm ERR!     /home/vcap/app/.npm/_logs/2022-07-07T07_26_38_687Z-debug.log (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:38 UTC 2022] npm ERR! A complete log of this run can be found in: (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:38 UTC 2022] Exit status 1 (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:44 UTC 2022] Cell 794aca82-1caf-4c91-8984-ae6388abafcc destroying container for instance f7c14a6b-b145-4da7-5041-f0e5 (STDOUT, CELL)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:44 UTC 2022] Cell 794aca82-1caf-4c91-8984-ae6388abafcc stopping instance f7c14a6b-b145-4da7-5041-f0e5 (STDOUT, CELL)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:44 UTC 2022] Process has crashed with type: "web" (STDOUT, API)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:44 UTC 2022] App instance exited with guid 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b payload: {"instance"=>"f7c14a6b-b145-4da7-5041-f0e5", "index"=>0, "cell_id"=>"794aca82-1caf-4c91-8984-ae6388abafcc", "reason"=>"CRASHED", "exit_description"=>"APP/PROC/WEB: Exited with status 1", "crash_count"=>1, "crash_timestamp"=>1657178804396499105, "version"=>"5dd5f062-5ccc-4ed7-8152-98063c61ae27"} (STDOUT, API)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:44 UTC 2022] Cell c2098343-8d23-46ae-9e87-7d29bf794c68 creating container for instance d0c0f2eb-f3ed-49a6-4acf-6055 (STDOUT, CELL)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:44 UTC 2022] Exit status 137 (STDOUT, PROXY)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:44 UTC 2022] Cell c2098343-8d23-46ae-9e87-7d29bf794c68 successfully created container for instance d0c0f2eb-f3ed-49a6-4acf-6055 (STDOUT, CELL)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:45 UTC 2022] Cell 794aca82-1caf-4c91-8984-ae6388abafcc successfully destroyed container for instance f7c14a6b-b145-4da7-5041-f0e5 (STDOUT, CELL)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:45 UTC 2022] Downloading droplet... (STDOUT, CELL)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:47 UTC 2022] Starting health monitoring of container (STDOUT, CELL)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:47 UTC 2022] Downloaded droplet (41.3M) (STDOUT, CELL)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:47 UTC 2022] > cds run (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.640#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:47 UTC 2022] > cpapp@1.0.0 start /home/vcap/app (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] [2m (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] [cds] - model loaded from 1 file(s): (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] [0m (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] ./srv/csn.json (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] } (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] certificate: '...' (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] password: '...', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] user: '14147EE7409E40D5ACA37625A7D343D4_AGCAI2IDPEFJJZSTJLNIGB9KM_RT', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] hdi_password: '...', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] hdi_user: '14147EE7409E40D5ACA37625A7D343D4_AGCAI2IDPEFJJZSTJLNIGB9KM_DT', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] schema: '14147EE7409E40D5ACA37625A7D343D4', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] url: 'jdbc:sap://bcfeed95-13a3-4186-a145-6613cb9109c5.hana.trial-us10.hanacloud.ondemand.com:443?encrypt=true&validateCertificate=true&currentschema=14147EE7409E40D5ACA37625A7D343D4', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] driver: 'com.sap.db.jdbc.Driver', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] port: '443', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] host: 'bcfeed95-13a3-4186-a145-6613cb9109c5.hana.trial-us10.hanacloud.ondemand.com', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] database_id: 'bcfeed95-13a3-4186-a145-6613cb9109c5', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] [cds] - connect to db > hana { (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] [ERROR] No or malformed credentials for auth kind "jwt-auth" (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] npm ERR! errno 1 (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] npm ERR! code ELIFECYCLE (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] npm ERR! This is probably not a problem with npm. There is likely additional logging output above. (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:48 UTC 2022] npm ERR! Failed at the cpapp@1.0.0 start script. (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:36:14.641#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
